ts,page_name,page_id,mode,pillar,message_len,fb_post_id,success,error_code,error_message,prompt_version
2026-01-10T02:02:48.039384,Contee’s Lawn Care,684298664768779,lawn,simple weekly routines that prevent expensive fixes,516,,0,190,"Error validating access token: Session has expired on Tuesday, 06-Jan-26 23:00:00 PST. The current time is Friday, 09-Jan-26 18:02:48 PST.",v1.3-operator
2026-01-10T02:02:34.330048,TradeCodeTech,607790205752662,discipline,filters mattering more than signals,887,607790205752662_122168079944826189,1,,,v1.3-operator
2026-01-10T02:02:28.252911,Keen Visions Trading,941966405661933,trading,markets rewarding bad behavior first,1438,941966405661933_122112350397161154,1,,,v1.3-operator
2026-01-10T01:56:49.511198,Contee’s Lawn Care,684298664768779,lawn,simple weekly routines that prevent expensive fixes,460,,0,190,"Error validating access token: Session has expired on Tuesday, 06-Jan-26 23:00:00 PST. The current time is Friday, 09-Jan-26 17:56:49 PST.",v1.3-operator
2026-01-10T01:56:34.820946,TradeCodeTech,607790205752662,discipline,automation enforcing discipline,1161,607790205752662_122168079764826189,1,,,v1.3-operator
2026-01-10T01:56:28.227899,Keen Visions Trading,941966405661933,trading,waiting while others chase movement,1308,941966405661933_122112348933161154,1,,,v1.3-operator
2026-01-10T01:42:37.083087,Contee’s Lawn Care,684298664768779,lawn,simple weekly routines that prevent expensive fixes,333,,0,190,"Error validating access token: Session has expired on Tuesday, 06-Jan-26 23:00:00 PST. The current time is Friday, 09-Jan-26 17:42:37 PST.",v1.3-operator
2026-01-10T01:42:23.047095,TradeCodeTech,607790205752662,discipline,filters mattering more than signals,534,607790205752662_122168079272826189,1,,,v1.3-operator
2026-01-10T01:42:17.410561,Keen Visions Trading,941966405661933,discipline,consistency across regime shifts,1365,941966405661933_122112334959161154,1,,,v1.3-operator
2026-01-10T01:39:47.706660,Contee’s Lawn Care,684298664768779,lawn,why weeds explode after rain and warm nights,330,,0,190,"Error validating access token: Session has expired on Tuesday, 06-Jan-26 23:00:00 PST. The current time is Friday, 09-Jan-26 17:39:47 PST.",v1.3-operator
2026-01-10T01:39:32.963388,TradeCodeTech,607790205752662,discipline,filters mattering more than signals,1277,607790205752662_122168079152826189,1,,,v1.3-operator
2026-01-10T01:39:25.999312,Keen Visions Trading,941966405661933,discipline,execution without emotional reward,1120,941966405661933_122112334731161154,1,,,v1.3-operator
2026-01-10T01:37:03.948386,Contee’s Lawn Care,684298664768779,lawn,what to do after a freeze or sudden temperature swing,497,,0,190,"Error validating access token: Session has expired on Tuesday, 06-Jan-26 23:00:00 PST. The current time is Friday, 09-Jan-26 17:37:04 PST.",v1.3-operator
2026-01-10T01:36:47.029855,TradeCodeTech,607790205752662,discipline,rules replacing instinct under pressure,986,607790205752662_122168078942826189,1,,,v1.3-operator
2026-01-10T01:36:37.869120,Keen Visions Trading,941966405661933,trading,waiting while others chase movement,630,941966405661933_122112334503161154,1,,,v1.3-operator
2026-01-10T01:30:34.809303,Contee’s Lawn Care,684298664768779,lawn,watering habits that look right but hurt grass,316,,0,190,"Error validating access token: Session has expired on Tuesday, 06-Jan-26 23:00:00 PST. The current time is Friday, 09-Jan-26 17:30:34 PST.",v1.3-operator
2026-01-10T01:30:18.564749,TradeCodeTech,607790205752662,discipline,structure removing emotional override,450,607790205752662_122168078666826189,1,,,v1.3-operator
2026-01-10T01:30:12.620197,Keen Visions Trading,941966405661933,discipline,consistency across regime shifts,649,941966405661933_122112334035161154,1,,,v1.3-operator
2026-01-10T00:52:27.298764,Contee’s Lawn Care,684298664768779,lawn,how mowing height affects heat and drought stress,338,,0,190,"Error validating access token: Session has expired on Tuesday, 06-Jan-26 23:00:00 PST. The current time is Friday, 09-Jan-26 16:52:27 PST.",v1.3-operator
2026-01-10T00:52:12.731136,TradeCodeTech,607790205752662,trading,systems built after repeated mistakes,1291,607790205752662_122168076692826189,1,,,v1.3-operator
2026-01-10T00:51:55.570663,Keen Visions Trading,941966405661933,trading,stories replacing probabilities,1493,941966405661933_122112329001161154,1,,,v1.3-operator
2026-01-09T14:51:50.728217,Contee’s Lawn Care,684298664768779,lawn,why lawns decline even when you’re trying,384,,0,190,"Error validating access token: Session has expired on Tuesday, 06-Jan-26 23:00:00 PST. The current time is Friday, 09-Jan-26 06:51:48 PST.",v1.0-legacy
2026-01-09T14:50:55.752578,TradeCodeTech,607790205752662,trading,automation enforcing discipline,1073,607790205752662_122168036936826189,1,,,v1.0-legacy
2026-01-09T14:50:49.432988,Keen Visions Trading,941966405661933,discipline,restraint in calm environments,1324,941966405661933_122112235557161154,1,,,v1.0-legacy
2026-01-07T05:25:37.011089,Contee’s Lawn Care,684298664768779,lawn,simple weekly routines that prevent expensive fixes,423,,0,10,Application does not have permission for this action,v1.0-legacy
2026-01-07T05:24:53.467959,TradeCodeTech,607790205752662,discipline,systems built after repeated mistakes,499,607790205752662_122167783238826189,1,,,v1.0-legacy
2026-01-07T05:24:48.078202,Keen Visions Trading,941966405661933,trading,reaction outperforming prediction,635,941966405661933_122111669859161154,1,,,v1.0-legacy
2026-01-07T05:15:55.969957,Contee’s Lawn Care,684298664768779,lawn,simple weekly routines that prevent expensive fixes,504,,0,10,Application does not have permission for this action,v1.0-legacy
2026-01-07T05:15:21.038118,TradeCodeTech,607790205752662,discipline,automation enforcing discipline,1098,607790205752662_122167780502826189,1,,,v1.0-legacy
2026-01-07T05:15:12.765009,Keen Visions Trading,941966405661933,trading,reaction outperforming prediction,1219,941966405661933_122111668413161154,1,,,v1.0-legacy
2026-01-05T13:30:59.242654,Contee’s Lawn Care,684298664768779,lawn,simple weekly routines that prevent expensive fixes,322,,0,10,Application does not have permission for this action,v1.0-legacy
2026-01-05T13:30:23.408281,TradeCodeTech,607790205752662,discipline,structure removing emotional override,1008,607790205752662_122167567376826189,1,,,v1.0-legacy
2026-01-05T13:30:16.627503,Keen Visions Trading,941966405661933,discipline,restraint in calm environments,1209,941966405661933_122111229669161154,1,,,v1.0-legacy
2026-01-05T01:31:01.794371,Contee’s Lawn Care,684298664768779,lawn,the hidden reason patchy lawns keep coming back,482,,0,10,Application does not have permission for this action,v1.0-legacy
2026-01-05T01:30:25.615070,TradeCodeTech,607790205752662,trading,constraints outperforming flexibility,1001,607790205752662_122167508852826189,1,,,v1.0-legacy
2026-01-05T01:30:19.681694,Keen Visions Trading,941966405661933,discipline,consistency across regime shifts,1192,941966405661933_122111018505161154,1,,,v1.0-legacy
2026-01-05T01:25:05.453228,Contee’s Lawn Care,684298664768779,lawn,what to do after a freeze or sudden temperature swing,295,,0,10,Application does not have permission for this action,v1.0-legacy
2026-01-05T01:24:21.816537,TradeCodeTech,607790205752662,discipline,systems built after repeated mistakes,1443,607790205752662_122167508570826189,1,,,v1.0-legacy
2026-01-05T01:24:12.992877,Keen Visions Trading,941966405661933,trading,reaction outperforming prediction,1125,941966405661933_122111017791161154,1,,,v1.0-legacy
2026-01-04T23:32:12.533049,Contee’s Lawn Care,684298664768779,lawn,the hidden reason patchy lawns keep coming back,441,,0,190,"Error validating access token: Session has expired on Sunday, 04-Jan-26 12:00:00 PST. The current time is Sunday, 04-Jan-26 15:32:12 PST.",v1.0-legacy
2026-01-04T23:31:30.601831,TradeCodeTech,607790205752662,trading,systems built after repeated mistakes,505,607790205752662_122167501532826189,1,,,v1.0-legacy
2026-01-04T23:31:25.782331,Keen Visions Trading,941966405661933,discipline,discipline when nothing is happening,1362,941966405661933_122111004609161154,1,,,v1.0-legacy
2026-01-04T23:25:20.303590,TradeCodeTech,607790205752662,discipline,rules replacing instinct under pressure,1142,607790205752662_122167501154826189,1,,,v1.0-legacy
2026-01-04T23:25:13.926697,Keen Visions Trading,941966405661933,trading,reaction outperforming prediction,637,941966405661933_122111004261161154,1,,,v1.0-legacy
2026-01-04T23:09:02.367641,TradeCodeTech,607790205752662,discipline,automation enforcing discipline,1180,607790205752662_122167500038826189,1,,,v1.0-legacy
2026-01-04T23:08:54.372475,Keen Visions Trading,941966405661933,discipline,risk hiding inside stability,1484,941966405661933_122111002731161154,1,,,v1.0-legacy
2026-01-04T13:30:15.921498,TradeCodeTech,607790205752662,discipline,automation enforcing discipline,450,607790205752662_122167454858826189,1,,,v1.0-legacy
2026-01-04T13:30:11.789215,Keen Visions Trading,941966405661933,discipline,patience that feels uncomfortable,1140,941966405661933_122110894443161154,1,,,v1.0-legacy
2026-01-04T01:45:53.087334,TradeCodeTech,607790205752662,discipline,filters mattering more than signals,553,607790205752662_122167403120826189,1,,,v1.0-legacy
2026-01-04T01:45:48.209853,Keen Visions Trading,941966405661933,discipline,discipline when nothing is happening,1254,941966405661933_122110749909161154,1,,,v1.0-legacy
2026-01-04T01:41:18.552429,TradeCodeTech,607790205752662,discipline,filters mattering more than signals,431,607790205752662_122167402784826189,1,,,v1.0-legacy
2026-01-04T01:41:15.086165,Keen Visions Trading,941966405661933,discipline,patience that feels uncomfortable,1124,941966405661933_122110748733161154,1,,,v1.0-legacy
2026-01-04T01:23:31.244824,TradeCodeTech,607790205752662,discipline,filters mattering more than signals,387,607790205752662_122167401536826189,1,,,v1.0-legacy
2026-01-04T01:23:27.570187,Keen Visions Trading,941966405661933,discipline,risk hiding inside stability,291,941966405661933_122110744935161154,1,,,v1.0-legacy
2026-01-04T00:09:13.992818,TradeCodeTech,607790205752662,trading,constraints outperforming flexibility,311,607790205752662_122167397294826189,1,,,v1.0-legacy
2026-01-04T00:09:10.036800,Keen Visions Trading,941966405661933,discipline,discipline when nothing is happening,396,941966405661933_122110733949161154,1,,,v1.0-legacy
2026-01-03T20:47:04.066180,TradeCodeTech,607790205752662,discipline,automation enforcing discipline,316,607790205752662_122167387700826189,1,,,v1.0-legacy
2026-01-03T20:46:59.806543,Keen Visions Trading,941966405661933,discipline,discipline when nothing is happening,276,941966405661933_122110707309161154,1,,,v1.0-legacy
2026-01-03T20:33:31.492499,TradeCodeTech,607790205752662,discipline,systems built after repeated mistakes,365,607790205752662_122167386212826189,1,,,v1.0-legacy
2026-01-03T20:33:26.379493,Keen Visions Trading,941966405661933,discipline,consistency across regime shifts,316,941966405661933_122110705695161154,1,,,v1.0-legacy
2026-01-03T20:20:13.282159,TradeCodeTech,607790205752662,trading,structure protecting against emotion,307,607790205752662_122167385342826189,1,,,v1.0-legacy
2026-01-03T20:20:08.128343,Keen Visions Trading,941966405661933,trading,waiting while others chase,350,941966405661933_122110701201161154,1,,,v1.0-legacy
2026-01-03T20:10:16.065826,TradeCodeTech,607790205752662,discipline,structure protecting against emotion,355,607790205752662_122167384724826189,1,,,v1.0-legacy
2026-01-03T20:10:07.122657,Keen Visions Trading,941966405661933,discipline,discipline under uncertainty,246,941966405661933_122110699233161154,1,,,v1.0-legacy
2026-01-03T20:00:16.266243,TradeCodeTech,607790205752662,discipline,removing discretion when volatility expands,362,607790205752662_122167384004826189,1,,,v1.0-legacy
2026-01-03T20:00:08.325051,Keen Visions Trading,941966405661933,discipline,discipline under uncertainty,266,941966405661933_122110697535161154,1,,,v1.0-legacy
2026-01-03T19:50:12.299535,TradeCodeTech,607790205752662,discipline,structure protecting against emotion,276,607790205752662_122167383218826189,1,,,v1.0-legacy
2026-01-03T19:50:08.867362,Keen Visions Trading,941966405661933,discipline,consistency across changing regimes,304,941966405661933_122110696527161154,1,,,v1.0-legacy
2026-01-03T19:40:11.065256,TradeCodeTech,607790205752662,trading,structure protecting against emotion,320,607790205752662_122167382294826189,1,,,v1.0-legacy
2026-01-03T19:40:06.691902,Keen Visions Trading,941966405661933,trading,probabilities ignored in favor of stories,343,941966405661933_122110695615161154,1,,,v1.0-legacy
2026-01-03T19:30:10.894957,TradeCodeTech,607790205752662,discipline,automation enforcing discipline,316,607790205752662_122167381712826189,1,,,v1.0-legacy
2026-01-03T19:30:07.638403,Keen Visions Trading,941966405661933,trading,waiting while others chase,293,941966405661933_122110693527161154,1,,,v1.0-legacy
2026-01-03T19:20:10.541438,TradeCodeTech,607790205752662,discipline,rules replacing instinct under pressure,370,607790205752662_122167380998826189,1,,,v1.0-legacy
2026-01-03T19:20:07.326695,Keen Visions Trading,941966405661933,trading,probabilities ignored in favor of stories,277,941966405661933_122110687269161154,1,,,v1.0-legacy
2026-01-03T19:10:11.645143,TradeCodeTech,607790205752662,trading,automation enforcing discipline,361,607790205752662_122167380350826189,1,,,v1.0-legacy
2026-01-03T19:10:08.255885,Keen Visions Trading,941966405661933,trading,probabilities ignored in favor of stories,351,941966405661933_122110686339161154,1,,,v1.0-legacy
2026-01-03T19:00:11.958625,TradeCodeTech,607790205752662,discipline,systems built after repeated mistakes,323,607790205752662_122167379510826189,1,,,v1.0-legacy
2026-01-03T19:00:08.312082,Keen Visions Trading,941966405661933,trading,waiting while others chase,348,941966405661933_122110685169161154,1,,,v1.0-legacy
2026-01-03T18:50:10.224350,TradeCodeTech,607790205752662,discipline,automation enforcing discipline,303,607790205752662_122167377014826189,1,,,v1.0-legacy
2026-01-03T18:50:07.132827,Keen Visions Trading,941966405661933,discipline,patience misunderstood as inactivity,280,941966405661933_122110681167161154,1,,,v1.0-legacy
2026-01-03T18:40:13.299303,TradeCodeTech,607790205752662,trading,removing discretion when volatility expands,292,607790205752662_122167373786826189,1,,,v1.0-legacy
2026-01-03T18:40:08.991876,Keen Visions Trading,941966405661933,trading,reaction over prediction,323,941966405661933_122110679451161154,1,,,v1.0-legacy
2026-01-03T18:30:19.585376,TradeCodeTech,607790205752662,discipline,systems built after repeated mistakes,299,607790205752662_122167373066826189,1,,,v1.0-legacy
2026-01-03T18:30:15.757305,Keen Visions Trading,941966405661933,discipline,consistency across changing regimes,344,941966405661933_122110676895161154,1,,,v1.0-legacy
2026-01-03T18:20:10.420684,TradeCodeTech,607790205752662,trading,removing discretion when volatility expands,356,607790205752662_122167372400826189,1,,,v1.0-legacy
2026-01-03T18:20:06.464916,Keen Visions Trading,941966405661933,discipline,discipline under uncertainty,321,941966405661933_122110676043161154,1,,,v1.0-legacy
2026-01-03T18:19:55.589136,TradeCodeTech,607790205752662,discipline,automation enforcing discipline,353,607790205752662_122167372370826189,1,,,v1.0-legacy
2026-01-03T18:19:50.349360,Keen Visions Trading,941966405661933,discipline,discipline under uncertainty,300,941966405661933_122110676025161154,1,,,v1.0-legacy
2026-01-03T17:40:18.259549,TradeCodeTech,607790205752662,trading,systems built after repeated mistakes,311,607790205752662_122167370042826189,1,,,v1.0-legacy
2026-01-03T17:40:14.025709,Keen Visions Trading,941966405661933,discipline,discipline under uncertainty,320,941966405661933_122110669095161154,1,,,v1.0-legacy
2026-01-03T17:30:29.935085,TradeCodeTech,607790205752662,discipline,rules replacing instinct under pressure,289,607790205752662_122167369082826189,1,,,v1.0-legacy
2026-01-03T17:30:26.247667,Keen Visions Trading,941966405661933,discipline,discipline under uncertainty,296,941966405661933_122110667235161154,1,,,v1.0-legacy
2026-01-03T17:20:17.780572,TradeCodeTech,607790205752662,discipline,automation enforcing discipline,292,607790205752662_122167367918826189,1,,,v1.0-legacy
2026-01-03T17:20:14.628967,Keen Visions Trading,941966405661933,trading,probabilities ignored in favor of stories,388,941966405661933_122110665303161154,1,,,v1.0-legacy
2026-01-03T17:10:20.189534,TradeCodeTech,607790205752662,trading,structure protecting against emotion,338,607790205752662_122167366946826189,1,,,v1.0-legacy
2026-01-03T17:10:15.188870,Keen Visions Trading,941966405661933,trading,price staying quiet while risk builds,346,941966405661933_122110663419161154,1,,,v1.0-legacy
2026-01-03T16:52:58.847957,TradeCodeTech,607790205752662,trading,removing discretion when volatility expands,299,607790205752662_122167363322826189,1,,,v1.0-legacy
2026-01-03T16:52:54.109147,Keen Visions Trading,941966405661933,trading,reaction over prediction,296,941966405661933_122110660155161154,1,,,v1.0-legacy
2026-01-03T16:00:01.808807,TradeCodeTech,607790205752662,discipline,rules replacing instinct under pressure,377,607790205752662_122167356578826189,1,,,v1.0-legacy
2026-01-03T15:59:57.455707,Keen Visions Trading,941966405661933,discipline,execution without excitement,284,941966405661933_122110649643161154,1,,,v1.0-legacy
2026-01-03T15:51:49.618888,TradeCodeTech,607790205752662,discipline,structure protecting against emotion,306,607790205752662_122167355840826189,1,,,v1.0-legacy
2026-01-03T15:51:46.853849,Keen Visions Trading,941966405661933,discipline,patience misunderstood as inactivity,342,941966405661933_122110648179161154,1,,,v1.0-legacy
2026-01-03T15:51:08.686480,TradeCodeTech,607790205752662,discipline,rules replacing instinct under pressure,316,607790205752662_122167355732826189,1,,,v1.0-legacy
2026-01-03T15:51:04.401217,Keen Visions Trading,941966405661933,discipline,execution without excitement,285,941966405661933_122110648083161154,1,,,v1.0-legacy
2026-01-03T07:03:45.281003,TradeCodeTech,607790205752662,discipline,rules replacing instinct under pressure,313,607790205752662_122167297994826189,1,,,v1.0-legacy
2026-01-03T07:03:42.247627,Keen Visions Trading,941966405661933,discipline,patience misunderstood as inactivity,265,941966405661933_122110518447161154,1,,,v1.0-legacy
2026-01-03T06:55:55.184718,TradeCodeTech,607790205752662,trading,removing emotion from execution,372,607790205752662_122167297592826189,1,,,v1.0-legacy
2026-01-03T06:55:52.767198,Keen Visions Trading,941966405661933,discipline,consistency across cycles,246,941966405661933_122110517475161154,1,,,v1.0-legacy
2026-01-03T06:54:27.246835,TradeCodeTech,607790205752662,trading,rules replacing discretion,354,607790205752662_122167297220826189,1,,,v1.0-legacy
2026-01-03T06:54:23.285016,Keen Visions Trading,941966405661933,discipline,decision quality over frequency,308,941966405661933_122110517307161154,1,,,v1.0-legacy
2026-01-03T06:46:25.490084,TradeCodeTech,607790205752662,discipline,process reliability,314,607790205752662_122167296980826189,1,,,v1.0-legacy
2026-01-03T06:46:22.816212,Keen Visions Trading,941966405661933,trading,risk management,266,941966405661933_122110515885161154,1,,,v1.0-legacy
2026-01-03T06:22:08.607327,TradeCodeTech,607790205752662,discipline,design before execution,257,607790205752662_122167295600826189,1,,,v1.0-legacy
2026-01-03T06:22:06.080837,Keen Visions Trading,941966405661933,discipline,restraint,278,,0,190,"Error validating access token: Session has expired on Friday, 02-Jan-26 22:00:00 PST. The current time is Friday, 02-Jan-26 22:22:06 PST.",v1.0-legacy
2026-01-03T05:57:57.818023,Keen Visions Trading,941966405661933,trading,confidence without force,166,941966405661933_122110508169161154,1,,,v1.0-legacy
2026-01-03T05:53:36.620642,Keen Visions Trading,941966405661933,discipline,restraint,160,941966405661933_122110507665161154,1,,,v1.0-legacy
2026-01-03T05:12:24.391322,Keen Visions Trading,941966405661933,discipline,consistency,158,941966405661933_122110502535161154,1,,,v1.0-legacy
2026-01-03T05:08:31.379677,Keen Visions Trading,941966405661933,trading,waiting,151,941966405661933_122110502229161154,1,,,v1.0-legacy
2026-01-03T05:07:46.352494,Keen Visions Trading,941966405661933,trading,patience,147,941966405661933_122110502169161154,1,,,v1.0-legacy
